SUBMISSIONYEARQUARTER,PWSID,SAMPLE_ID,SAMPLING_END_DATE,SAMPLING_START_DATE,RECONCILIATION_ID,SAMPLE_FIRST_REPORTED_DATE,SAMPLE_LAST_REPORTED_DATE,SAR_ID,CONTAMINANT_CODE,RESULT_SIGN_CODE,SAMPLE_MEASURE,UNIT_OF_MEASURE,SAR_FIRST_REPORTED_DATE,SAR_LAST_REPORTED_DATE
2025Q1,GA1330001,GA5231,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127868,PB90,,.0038,mg/L,03/02/2006,02/25/2008
2025Q1,GA1330065,GA5131,12/31/2002,01/01/2002,,03/02/2006,03/01/2012,12127907,PB90,,.0077,mg/L,03/02/2006,03/01/2012
2025Q1,GA1330066,GA12444,12/31/2004,01/01/2004,,03/02/2006,02/24/2014,12127912,PB90,,.0025,mg/L,03/02/2006,02/24/2014
2025Q1,GA1330066,GA4673,06/30/2002,01/01/2002,,03/02/2006,12/03/2008,12127910,PB90,,.0025,mg/L,03/02/2006,12/03/2008
2025Q1,GA1330066,GA9077,12/31/2003,01/01/2003,,03/02/2006,02/20/2013,12127911,PB90,,.006,mg/L,03/02/2006,02/20/2013
2025Q1,GA1330067,GA12971,12/31/2004,01/01/2004,,03/02/2006,,12127915,PB90,,.005,mg/L,03/02/2006,
2025Q1,GA1330067,GA14472,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12127916,PB90,,.005,mg/L,03/02/2006,05/18/2006
2025Q1,GA1330067,GA5855,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127913,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA1330067,GA8550,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127914,PB90,,.0035,mg/L,03/02/2006,02/25/2008
2025Q1,GA1330068,GA11490,06/30/2004,01/01/2004,,03/02/2006,02/24/2014,12127918,PB90,,.0025,mg/L,03/02/2006,02/24/2014
2025Q1,GA1330068,GA9927,12/31/2003,07/01/2003,,03/02/2006,08/16/2013,12127917,PB90,,.0025,mg/L,03/02/2006,08/16/2013
2025Q1,GA1350000,GA12941,12/31/2006,01/01/2004,,03/02/2006,,12127919,PB90,,0,mg/L,03/02/2006,
2025Q1,GA1390013,GA40582,12/31/2012,01/01/2012,,08/21/2012,02/24/2014,17097919,PB90,,.0028,mg/L,08/21/2012,02/24/2014
2025Q1,GA1410004,GA40584,12/31/2012,01/01/2012,,08/21/2012,08/16/2013,17097935,PB90,,.0025,mg/L,08/21/2012,08/16/2013
2025Q1,GA1470052,GA40642,12/31/2012,01/01/2012,,08/21/2012,08/16/2013,17097978,PB90,,.0034,mg/L,08/21/2012,08/16/2013
2025Q1,GA1510001,GA40593,12/31/2014,01/01/2012,,08/21/2012,08/24/2015,17097983,PB90,,.0025,mg/L,08/21/2012,08/24/2015
2025Q1,GA1530007,GA40493,12/31/2013,01/01/2011,,08/21/2012,02/16/2015,17097987,PB90,,.0075,mg/L,08/21/2012,02/16/2015
2025Q1,GA1570014,GA40578,12/31/2012,01/01/2012,,08/21/2012,02/24/2014,17098018,PB90,,.0025,mg/L,08/21/2012,02/24/2014
2025Q1,GA2750078,GA40808,12/31/2012,01/01/2012,,08/21/2012,06/19/2019,17100718,PB90,,.0013,mg/L,08/21/2012,06/19/2019
2025Q1,GA1870093,GA40728,12/31/2012,01/01/2012,,08/21/2012,06/19/2019,17100721,PB90,,.0079,mg/L,08/21/2012,06/19/2019
2025Q1,GA0310256,GA40788,06/30/2012,01/01/2012,,08/21/2012,06/19/2019,17100727,PB90,,0,mg/L,08/21/2012,06/19/2019
2025Q1,GA1110101,GA40736,06/30/2012,01/01/2012,,08/21/2012,06/19/2019,17100730,PB90,,.0025,mg/L,08/21/2012,06/19/2019
2025Q1,GA1270194,GA40587,12/31/2012,01/01/2012,,08/21/2012,06/19/2019,17100736,PB90,,.0031,mg/L,08/21/2012,06/19/2019
2025Q1,GA1870094,GA40724,12/31/2012,01/01/2012,,08/21/2012,06/19/2019,17100752,PB90,,.0026,mg/L,08/21/2012,06/19/2019
2025Q1,GA2590002,GA12893,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128803,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA2590010,GA12366,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128806,PB90,,.0103,mg/L,03/02/2006,02/25/2008
2025Q1,GA1850274,GA10221,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12129369,CU90,,3.13,mg/L,03/02/2006,05/28/2008
2025Q1,GA1850274,GA10222,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12128352,PB90,,.0924,mg/L,03/02/2006,05/28/2008
2025Q1,GA1850274,GA11505,06/30/2004,01/01/2004,,03/02/2006,05/18/2007,12128353,PB90,,.006,mg/L,03/02/2006,05/18/2007
2025Q1,GA1850278,GA5753,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12128355,PB90,,0,mg/L,03/02/2006,11/16/2007
2025Q1,GA1850282,GA13145,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128357,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA1850282,GA9472,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128356,PB90,,.0037,mg/L,03/02/2006,02/25/2008
2025Q1,GA1850284,GA13095,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128360,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA1850284,GA6737,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128358,PB90,,.0034,mg/L,03/02/2006,02/25/2008
2025Q1,GA1850284,GA9342,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128359,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2510012,GA5883,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128781,PB90,,.0076,mg/L,03/02/2006,02/25/2008
2025Q1,GA2510013,GA13163,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128782,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2510014,GA13689,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128784,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA0450002,GA6316,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12127067,PB90,,.004,mg/L,03/02/2006,05/28/2008
2025Q1,GA0450002,GA9470,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12127068,PB90,,.0028,mg/L,03/02/2006,05/28/2008
2025Q1,GA0450003,GA5117,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127070,PB90,,.0025,mg/L,03/02/2006,11/16/2007
2025Q1,GA0450004,GA5165,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12127071,PB90,,.018,mg/L,03/02/2006,05/28/2008
2025Q1,GA0450005,GA4867,12/31/2003,01/01/2001,,03/02/2006,05/18/2006,12127072,PB90,,.0025,mg/L,03/02/2006,05/18/2006
2025Q1,GA0450006,GA10146,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12127073,PB90,,.0056,mg/L,03/02/2006,05/28/2008
2025Q1,GA0450006,GA12622,12/31/2004,01/01/2004,,03/02/2006,05/28/2008,12129359,CU90,,1.7,mg/L,03/02/2006,05/28/2008
2025Q1,GA0450006,GA12623,12/31/2004,01/01/2004,,03/02/2006,05/28/2008,12127074,PB90,,.0037,mg/L,03/02/2006,05/28/2008
2025Q1,GA0450006,GA14222,06/30/2005,01/01/2005,,03/02/2006,12/03/2008,12129360,CU90,,1.84,mg/L,03/02/2006,12/03/2008
2025Q1,GA0450006,GA14223,06/30/2005,01/01/2005,,03/02/2006,12/03/2008,12127075,PB90,,.0122,mg/L,03/02/2006,12/03/2008
2025Q1,GA1370020,GA6759,12/31/2002,07/01/2002,,03/02/2006,,12127943,PB90,,.0025,mg/L,03/02/2006,
2025Q1,GA1370062,GA10518,12/31/2003,07/01/2003,,03/02/2006,,12127948,PB90,,.0039,mg/L,03/02/2006,
2025Q1,GA1370062,GA11750,06/30/2004,01/01/2004,,03/02/2006,,12127949,PB90,,.0099,mg/L,03/02/2006,
2025Q1,GA1370062,GA6321,12/31/2002,07/01/2002,,03/02/2006,,12127947,PB90,,.0012,mg/L,03/02/2006,
2025Q1,GA1390000,GA13715,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12127950,PB90,,.0034,mg/L,03/02/2006,02/25/2008
2025Q1,GA0790010,GA7529,12/31/2002,01/01/2002,,03/02/2006,08/18/2009,12127464,PB90,,.0032,mg/L,03/02/2006,08/18/2009
2025Q1,GA0790012,GA12969,12/31/2004,01/01/2004,,03/02/2006,,12127467,PB90,,.0055,mg/L,03/02/2006,
2025Q1,GA0790012,GA14520,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12127468,PB90,,.0055,mg/L,03/02/2006,05/18/2006
2025Q1,GA0790012,GA5205,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127465,PB90,,.0102,mg/L,03/02/2006,02/25/2008
2025Q1,GA0790012,GA9075,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127466,PB90,,.0013,mg/L,03/02/2006,02/25/2008
2025Q1,GA0790017,GA10697,06/30/2004,01/01/2004,,03/02/2006,02/24/2014,12129194,PB90,,0,mg/L,03/02/2006,02/24/2014
2025Q1,GA0790017,GA14025,12/31/2004,07/01/2004,,03/02/2006,02/24/2014,12129195,PB90,,0,mg/L,03/02/2006,02/24/2014
2025Q1,GA0810000,GA5073,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127469,PB90,,.0105,mg/L,03/02/2006,11/16/2007
2025Q1,GA0810001,GA4897,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127470,PB90,,.0068,mg/L,03/02/2006,11/16/2007
2025Q1,GA1430000,GA7502,12/31/2002,01/01/2002,,03/02/2006,05/26/2011,12127975,PB90,,.0039,mg/L,03/02/2006,05/26/2011
2025Q1,GA1430007,GA7284,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12127976,PB90,,.0025,mg/L,03/02/2006,05/28/2008
2025Q1,GA1450000,GA12064,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12127979,PB90,,.003,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450000,GA5305,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127977,PB90,,.0057,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450000,GA8534,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127978,PB90,,.0064,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450001,GA6554,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127980,PB90,,.0025,mg/L,03/02/2006,11/16/2007
2025Q1,GA1450002,GA12006,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12127983,PB90,,.0026,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450002,GA6719,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127981,PB90,,.0012,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450002,GA8570,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127982,PB90,,.0028,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450005,GA6109,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127984,PB90,,.0025,mg/L,03/02/2006,11/16/2007
2025Q1,GA1450008,GA12364,12/31/2004,01/01/2004,,03/02/2006,,12127987,PB90,,0,mg/L,03/02/2006,
2025Q1,GA1450008,GA14478,12/31/2006,01/01/2004,,03/02/2006,12/03/2008,12127988,PB90,,0,mg/L,03/02/2006,12/03/2008
2025Q1,GA1450008,GA5723,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127985,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450008,GA8584,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127986,PB90,,.002,mg/L,03/02/2006,02/25/2008
2025Q1,GA1450011,GA10370,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12127990,PB90,,.004,mg/L,03/02/2006,05/28/2008
2025Q1,GA1450011,GA12945,12/31/2004,01/01/2004,,03/02/2006,05/28/2008,12127991,PB90,,.0028,mg/L,03/02/2006,05/28/2008
2025Q1,GA1350004,GA13763,12/31/2004,01/01/2004,,03/02/2006,05/28/2008,12127920,PB90,,.0027,mg/L,03/02/2006,05/28/2008
2025Q1,GA1350005,GA10114,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12127921,PB90,,.0046,mg/L,03/02/2006,05/28/2008
2025Q1,GA1350005,GA12398,12/31/2004,01/01/2004,,03/02/2006,05/28/2008,12127922,PB90,,.0027,mg/L,03/02/2006,05/28/2008
2025Q1,GA1350005,GA15288,12/31/2005,01/01/2005,,03/02/2006,05/28/2008,12127923,PB90,,.0034,mg/L,03/02/2006,05/28/2008
2025Q1,GA1350010,GA12264,12/31/2004,01/01/2004,,03/02/2006,,12127926,PB90,,0,mg/L,03/02/2006,
2025Q1,GA1350010,GA14474,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12127927,PB90,,0,mg/L,03/02/2006,05/18/2006
2025Q1,GA1350010,GA5215,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127924,PB90,,.0031,mg/L,03/02/2006,02/25/2008
2025Q1,GA1350010,GA9168,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127925,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA1350011,GA7539,12/31/2003,01/01/2001,,03/02/2006,05/18/2006,12127928,PB90,,.0046,mg/L,03/02/2006,05/18/2006
2025Q1,GA1370001,GA15324,12/31/2005,01/01/2005,,03/02/2006,05/27/2009,12127930,PB90,,.0025,mg/L,03/02/2006,05/27/2009
2025Q1,GA1370002,GA13063,12/31/2004,01/01/2004,,03/02/2006,03/02/2006,12127933,PB90,,0,mg/L,03/02/2006,03/02/2006
2025Q1,GA1370002,GA14476,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12127934,PB90,,0,mg/L,03/02/2006,05/18/2006
2025Q1,GA2610013,GA9320,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128814,PB90,,.0012,mg/L,03/02/2006,02/25/2008
2025Q1,GA2590010,GA5813,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128804,PB90,,.0047,mg/L,03/02/2006,02/25/2008
2025Q1,GA2590010,GA9524,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128805,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA2590012,GA11974,12/31/2004,01/01/2004,,03/02/2006,02/24/2014,12129138,PB90,,.0035,mg/L,03/02/2006,02/24/2014
2025Q1,GA2590012,GA4442,06/30/2002,01/01/2002,,03/02/2006,05/18/2006,12129137,PB90,,.0166,mg/L,03/02/2006,05/18/2006
2025Q1,GA2610000,GA6470,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12128807,PB90,,.0032,mg/L,03/02/2006,05/28/2008
2025Q1,GA2610000,GA9868,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12128808,PB90,,.0041,mg/L,03/02/2006,05/28/2008
2025Q1,GA2610004,GA6576,12/31/2002,01/01/2002,,03/02/2006,08/18/2009,12128809,PB90,,.0039,mg/L,03/02/2006,08/18/2009
2025Q1,GA2610011,GA12627,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128812,PB90,,.0012,mg/L,03/02/2006,02/25/2008
2025Q1,GA2610011,GA6249,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128810,PB90,,.0031,mg/L,03/02/2006,02/25/2008
2025Q1,GA2610011,GA9848,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128811,PB90,,.0053,mg/L,03/02/2006,02/25/2008
2025Q1,GA2610013,GA12274,12/31/2004,01/01/2004,,03/02/2006,,12128815,PB90,,.0018,mg/L,03/02/2006,
2025Q1,GA2610013,GA14634,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12128816,PB90,,.0018,mg/L,03/02/2006,05/18/2006
2025Q1,GA2610013,GA5546,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128813,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450061,GA6057,12/31/2002,01/01/2002,,03/02/2006,03/01/2012,12128768,PB90,,.0099,mg/L,03/02/2006,03/01/2012
2025Q1,GA2450061,GA9430,12/31/2003,01/01/2003,,03/02/2006,02/20/2013,12128769,PB90,,.0042,mg/L,03/02/2006,02/20/2013
2025Q1,GA2470000,GA6117,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12128772,PB90,,.0047,mg/L,03/02/2006,05/28/2008
2025Q1,GA2470002,GA10476,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128773,PB90,,.0029,mg/L,03/02/2006,02/25/2008
2025Q1,GA2470002,GA12438,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128774,PB90,,.0064,mg/L,03/02/2006,02/25/2008
2025Q1,GA2470002,GA15504,12/31/2005,01/01/2005,,03/02/2006,05/28/2008,12128775,PB90,,.021,mg/L,03/02/2006,05/28/2008
2025Q1,GA2470003,GA5427,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12128776,PB90,,.0025,mg/L,03/02/2006,11/16/2007
2025Q1,GA2470006,GA5571,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128777,PB90,,.0103,mg/L,03/02/2006,02/25/2008
2025Q1,GA2470055,GA6135,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128778,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA2490000,GA5817,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12128779,PB90,,.0047,mg/L,03/02/2006,11/16/2007
2025Q1,GA2510014,GA7458,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128783,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2510021,GA10474,12/31/2003,01/01/2003,,03/02/2006,02/20/2013,12128785,PB90,,.0035,mg/L,03/02/2006,02/20/2013
2025Q1,GA2510021,GA12296,12/31/2004,01/01/2004,,03/02/2006,02/24/2014,12128786,PB90,,.0025,mg/L,03/02/2006,02/24/2014
2025Q1,GA2510046,GA13707,12/31/2004,01/01/2004,,03/02/2006,08/18/2011,12128787,PB90,,0,mg/L,03/02/2006,08/18/2011
2025Q1,GA2510048,GA13699,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128789,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2510048,GA7456,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128788,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2510049,GA5483,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128790,PB90,,.0012,mg/L,03/02/2006,02/25/2008
2025Q1,GA2510050,GA10180,12/31/2003,01/01/2003,,03/02/2006,08/18/2009,12128792,PB90,,0,mg/L,03/02/2006,08/18/2009
2025Q1,GA2510050,GA13697,12/31/2004,01/01/2004,,03/02/2006,08/18/2009,12128793,PB90,,0,mg/L,03/02/2006,08/18/2009
2025Q1,GA2510050,GA7777,12/31/2002,07/01/2002,,03/02/2006,,12128791,PB90,,0,mg/L,03/02/2006,
2025Q1,GA2510053,GA11210,06/30/2004,01/01/2004,,03/02/2006,,12128796,PB90,,.0012,mg/L,03/02/2006,
2025Q1,GA2510053,GA7787,12/31/2002,07/01/2002,,03/02/2006,,12128794,PB90,,0,mg/L,03/02/2006,
2025Q1,GA2510053,GA9975,12/31/2003,07/01/2003,,03/02/2006,,12128795,PB90,,0,mg/L,03/02/2006,
2025Q1,GA2510056,GA10535,12/31/2003,07/01/2003,,03/02/2006,08/16/2013,12129227,PB90,,.0012,mg/L,03/02/2006,08/16/2013
2025Q1,GA2510056,GA11200,06/30/2004,01/01/2004,,03/02/2006,02/24/2014,12129228,PB90,,.0025,mg/L,03/02/2006,02/24/2014
2025Q1,GA2510056,GA13995,12/31/2004,07/01/2004,,03/02/2006,02/24/2014,12129229,PB90,,0,mg/L,03/02/2006,02/24/2014
2025Q1,GA2510056,GA4456,06/30/2002,01/01/2002,,03/02/2006,05/18/2006,12129225,PB90,,.0025,mg/L,03/02/2006,05/18/2006
2025Q1,GA2510056,GA7775,12/31/2002,07/01/2002,,03/02/2006,08/21/2012,12129226,PB90,,0,mg/L,03/02/2006,08/21/2012
2025Q1,GA2410120,GA13687,12/31/2004,01/01/2004,,03/02/2006,02/24/2014,12128745,PB90,,.0025,mg/L,03/02/2006,02/24/2014
2025Q1,GA2430003,GA12236,12/31/2004,01/01/2004,,03/02/2006,08/18/2009,12128747,PB90,,.0047,mg/L,03/02/2006,08/18/2009
2025Q1,GA2450000,GA11697,12/31/2004,01/01/2004,,03/02/2006,05/28/2008,12128750,PB90,,.0026,mg/L,03/02/2006,05/28/2008
2025Q1,GA2450000,GA15014,12/31/2005,01/01/2005,,03/02/2006,05/28/2008,12128751,PB90,,.0025,mg/L,03/02/2006,05/28/2008
2025Q1,GA2450000,GA7264,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12128748,PB90,,.0025,mg/L,03/02/2006,05/28/2008
2025Q1,GA2450000,GA8612,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12128749,PB90,,.0028,mg/L,03/02/2006,05/28/2008
2025Q1,GA2450001,GA13173,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128754,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450001,GA6691,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128752,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450001,GA9822,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128753,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450011,GA6211,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128755,PB90,,.0039,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450014,GA12004,12/31/2004,01/01/2004,,03/02/2006,,12128758,PB90,,.0025,mg/L,03/02/2006,
2025Q1,GA2450014,GA14628,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12128759,PB90,,.0025,mg/L,03/02/2006,05/18/2006
2025Q1,GA2450014,GA5827,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128756,PB90,,.0029,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450014,GA9274,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128757,PB90,,.0042,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450017,GA6141,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128760,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450023,GA10466,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12128762,PB90,,.0035,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450023,GA13194,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128763,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450023,GA5993,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128761,PB90,,.0046,mg/L,03/02/2006,02/25/2008
2025Q1,GA2450028,GA12680,12/31/2004,01/01/2004,,03/02/2006,02/24/2014,12128764,PB90,,.0031,mg/L,03/02/2006,02/24/2014
2025Q1,GA2450028,GA15167,12/31/2005,01/01/2005,,03/02/2006,02/16/2015,12128765,PB90,,0,mg/L,03/02/2006,02/16/2015
2025Q1,GA0450032,GA14411,12/31/2006,01/01/2004,,03/02/2006,03/01/2012,12127078,PB90,,.0058,mg/L,03/02/2006,03/01/2012
2025Q1,GA0450032,GA5079,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127076,PB90,,.0048,mg/L,03/02/2006,02/25/2008
2025Q1,GA0450032,GA8310,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127077,PB90,,.0044,mg/L,03/02/2006,02/25/2008
2025Q1,GA0450083,GA4931,12/31/2002,01/01/2002,,03/02/2006,05/26/2011,12127079,PB90,,.0112,mg/L,03/02/2006,05/26/2011
2025Q1,GA0470001,GA6687,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12127080,PB90,,.0025,mg/L,03/02/2006,05/28/2008
2025Q1,GA2530037,GA6227,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12128797,PB90,,.0027,mg/L,03/02/2006,02/25/2008
2025Q1,GA2550002,GA12955,12/31/2004,01/01/2004,,03/02/2006,02/25/2008,12128798,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA2570001,GA12829,12/31/2004,01/01/2004,,03/02/2006,03/02/2006,12128801,PB90,,0,mg/L,03/02/2006,03/02/2006
2025Q1,GA2570001,GA14632,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12128802,PB90,,0,mg/L,03/02/2006,05/18/2006
2025Q1,GA2570001,GA6175,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12128799,PB90,,0,mg/L,03/02/2006,05/28/2008
2025Q1,GA2570001,GA9464,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12128800,PB90,,0,mg/L,03/02/2006,05/28/2008
2025Q1,GA0830000,GA6287,12/31/2002,01/01/2002,,03/02/2006,05/28/2008,12127500,PB90,,.0056,mg/L,03/02/2006,05/28/2008
2025Q1,GA0830000,GA9456,12/31/2003,01/01/2003,,03/02/2006,05/28/2008,12127501,PB90,,.0069,mg/L,03/02/2006,05/28/2008
2025Q1,GA0850000,GA7314,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127503,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA0850000,GA9895,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127504,PB90,,0,mg/L,03/02/2006,02/25/2008
2025Q1,GA1270166,GA5433,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127831,PB90,,.0012,mg/L,03/02/2006,11/16/2007
2025Q1,GA1270168,GA5507,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127832,PB90,,.0007,mg/L,03/02/2006,11/16/2007
2025Q1,GA1270171,GA10496,12/31/2003,01/01/2003,,03/02/2006,02/20/2013,12127835,PB90,,.0025,mg/L,03/02/2006,02/20/2013
2025Q1,GA1270171,GA4681,06/30/2002,01/01/2002,,03/02/2006,,12127833,PB90,,.0125,mg/L,03/02/2006,
2025Q1,GA1270171,GA7266,12/31/2002,07/01/2002,,03/02/2006,08/21/2012,12127834,PB90,,.0085,mg/L,03/02/2006,08/21/2012
2025Q1,GA1270180,GA10200,12/31/2003,01/01/2003,,03/02/2006,02/20/2013,12129280,PB90,,.0058,mg/L,03/02/2006,02/20/2013
2025Q1,GA1270180,GA12877,12/31/2004,01/01/2004,,03/02/2006,02/24/2014,12129281,PB90,,.0029,mg/L,03/02/2006,02/24/2014
2025Q1,GA1310010,GA6793,12/31/2002,01/01/2002,,03/02/2006,02/25/2008,12127842,PB90,,.0093,mg/L,03/02/2006,02/25/2008
2025Q1,GA1310010,GA9808,12/31/2003,01/01/2003,,03/02/2006,02/25/2008,12127843,PB90,,.0025,mg/L,03/02/2006,02/25/2008
2025Q1,GA1310012,GA12905,12/31/2004,01/01/2004,,03/02/2006,08/26/2008,12127846,PB90,,.0025,mg/L,03/02/2006,08/26/2008
2025Q1,GA1310023,GA6063,12/31/2004,01/01/2002,,03/02/2006,11/16/2007,12127848,PB90,,0,mg/L,03/02/2006,11/16/2007
2025Q1,GA1310039,GA13775,12/31/2004,01/01/2004,,03/02/2006,,12127851,PB90,,.0025,mg/L,03/02/2006,
2025Q1,GA1310039,GA14560,12/31/2006,01/01/2004,,03/02/2006,05/18/2006,12127852,PB90,,.0025,mg/L,03/02/2006,05/18/2006
