SUBMISSIONYEARQUARTER,PWSID,FACILITY_ID,FACILITY_NAME,STATE_FACILITY_ID,FACILITY_ACTIVITY_CODE,FACILITY_DEACTIVATION_DATE,FACILITY_TYPE_CODE,SUBMISSION_STATUS_CODE,IS_SOURCE_IND,WATER_TYPE_CODE,AVAILABILITY_CODE,SELLER_TREATMENT_CODE,SELLER_PWSID,SELLER_PWS_NAME,FILTRATION_STATUS_CODE,IS_SOURCE_TREATED_IND,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA0090018,1T,DRILLED WELL #1,,I,11/01/1991,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0090021,1,D WELL #1,,I,06/01/1988,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0090021,1T,D WELL #1,,I,06/01/1988,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0090023,1,BORED 24 INCH,,I,01/01/1984,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0090025,1,24  BORED WELL,,I,06/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0090027,1,DRILLED WELL 1,,I,12/01/1989,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0090027,2,DRILLED WELL #1,,I,12/01/1989,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0090041,1,6 INCH DRILLED,,I,06/01/1988,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0090041,1T,6 INCH DRILLED,,I,06/01/1988,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0090042,10199,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090042,18820,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0090042,2532,172 MERRY DR WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090042,29,227 LITTLE RD WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090042,4109,227 LITTLE RD WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0090042,4110,172 MERRY DR WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0090043,101,MILLEDGEVILLE,,I,02/01/1996,CC,Y,Y,SW,P,U,GA0090001,MILLEDGEVILLE,,U,,03/11/1997
2025Q1,GA0090045,10203,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,11/15/2017
2025Q1,GA0090045,18821,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,12/11/2019
2025Q1,GA0090045,30,149 MYRICK RD WELL #1 PLANT,201,I,11/06/2017,TP,Y,N,,,,,,,,,12/11/2019
2025Q1,GA0090045,4112,145 MYRICK RD WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,11/15/2017
2025Q1,GA0090046,10204,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090046,18822,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0090046,31,129 LANDS END DRIVE WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090046,4113,129 LANDS END DRIVE WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0090047,15538,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090047,15539,392 HARMONY CH RD/BK LOT 10 WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0090047,15540,392 HARMONY CH RD/BEHIND L11 WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0090047,15541,392 HARMONY H RD-BEHIND L10 PLANT #1,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090047,15542,392 HARMONY CH RD/BEHIND L11 PLANT,202,I,01/28/2015,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0090047,23819,BALDWIN CO PURCHASE WATER SOURCE # 103,103,A,,CC,Y,Y,SW,E,F,GA0090000,BALDWIN COUNTY,,N,11/16/2020,03/20/2025
2025Q1,GA0090048,15172,DISTRIBUTION SYSTEM,950,I,03/17/2021,DS,Y,N,,,,,,,,,12/21/2023
2025Q1,GA0090048,15173,247 ERIN SHORES DR/LEPRECHAUN LN WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/17/2021
2025Q1,GA0090048,15174,131 LEPRECHAUN LN/LOT 188 WELL #2,102,I,03/17/2021,WL,Y,Y,GW,P,,,,,Y,,12/21/2023
2025Q1,GA0090048,15175,247 ERIN SHORES DR/LEPRECHAUN LN PLANT1,201,I,03/17/2021,TP,Y,N,,,,,,,,,12/21/2023
2025Q1,GA0090048,15176,131 LPRECHAUN LN/LOT 188 PLANT #2,202,I,03/17/2021,TP,Y,N,,,,,,,,,12/21/2023
2025Q1,GA0090048,18823,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/17/2021
2025Q1,GA0090049,15177,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/18/2007
2025Q1,GA0090049,15178,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,05/18/2007
2025Q1,GA0090049,15179,WELL #2,102,A,,WL,Y,Y,GW,P,,,,,,,05/18/2007
2025Q1,GA0090049,15180,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,05/18/2007
2025Q1,GA0090049,15181,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,05/18/2007
2025Q1,GA0090049,18824,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,11/21/2018
2025Q1,GA0110000,10205,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110000,17997,BANKS CO - MOUNTAIN CREEK WATER SYSTEM,105,A,,CC,Y,Y,SW,P,F,GA0110026,BANKS CO - MOUNTAIN CREEK,FIL,N,11/15/2005,03/20/2025
2025Q1,GA0110000,23842,WELL # 5 - SOURCE # 106,106,A,,WL,Y,Y,GW,P,,,,,Y,02/16/2021,03/20/2025
2025Q1,GA0110000,23843,WELL # 5 (106) - EVANS ST. - PLANT # 206,206,A,,TP,Y,N,,,,,,,,02/16/2021,03/20/2025
2025Q1,GA0110000,2533,HILL ST WELL PLANT,202,I,05/04/2015,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110000,32,YONAH-HOMER RD WELL PLANT,201,I,01/31/2018,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110000,3305,POKER HILL ST WELL PLANT,203,I,05/04/2015,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0110000,3598,WELL #4 PLANT,204,I,09/05/2012,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110000,4114,YONAH-HOMER ROAD,101,I,01/24/2018,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0110000,4115,EAST OF HILL ST WELL,102,I,05/04/2015,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0110000,4116,POKER HILL STREET,103,I,05/04/2015,WL,Y,Y,GW,P,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA0110000,4118,WELL #4,104,I,08/02/2002,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0110001,10206,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110001,10207,COMMERCE WATER SYSTEM,107,A,,CC,Y,Y,SW,P,F,GA1570001,COMMERCE,FIL,N,,03/20/2025
2025Q1,GA0110001,15380,GA SPUR 82 WELL,104,I,12/23/2003,WL,Y,Y,GW,P,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA0110001,15381,ELLISON ST WELL,105,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0110001,15382,BANKS COUNTY PURCHASE WATER - GA HWY. 98,106,A,,CC,Y,Y,SW,P,F,GA0110026,BANKS CO - MOUNTAIN CREEK,FIL,N,,03/20/2025
2025Q1,GA0110001,15383,JACKSON COUNTY WATER SYSTEM,108,I,07/21/2015,CC,Y,Y,SW,P,F,GA1570117,JACKSON COUNTY WATER & SEWER AUTHORITY,FIL,Y,,03/20/2025
2025Q1,GA0110001,15384,CLAY ST WELL PLANT,202,A,,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0110001,15385,GA SUPR 82 WELL PLANT,204,I,12/23/2003,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0110001,15386,ELLISON ST WELL PLANT,205,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110001,15458,WHEELER CREEK WELL PLANT,203,I,06/22/2000,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0110001,33,BREVARD ST WELL PLANT,201,I,11/20/2003,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0110001,4120,BREVARD ST WELL,101,I,11/20/2003,WL,Y,Y,GW,P,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA0110001,4121,CLAY ST WELL,102,A,,WL,Y,Y,GW,P,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA0110001,4122,WHEELER CREEK WELL,103,I,06/22/2000,WL,Y,Y,GW,P,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA0110002,101,DRILLED WELL #1,,I,10/04/2005,WL,Y,Y,GW,P,,,,,U,,11/18/1998
2025Q1,GA0110002,301,DRILLED WELL #1,,I,10/04/2005,SS,Y,N,GW,,,,,,,,11/18/1998
2025Q1,GA0110003,1,DRILLED WELL #1,,I,01/01/1991,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110008,1,DRILLED 6 INCH,,I,01/01/1982,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110013,1,BORED 30 INCH,,I,01/01/1984,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110014,1,DRILLED WELLS,,I,08/01/1987,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110015,1,DRILLED WELL #1,,I,08/01/1990,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110016,101,DRILLED WELL #1,,I,11/01/1995,WL,Y,Y,GW,P,,,,,U,,03/11/1997
2025Q1,GA0110017,1,DRILLED WELL #1,,I,04/01/1991,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110018,10214,DISTRIBUTION SYSTEM,,I,06/01/2001,DS,Y,N,,P,,,,,,,01/19/2000
2025Q1,GA0110018,10215,COMMERCE,,I,06/01/2001,CC,Y,Y,SW,P,F,GA1570001,COMMERCE,,N,,05/15/2004
2025Q1,GA0110019,1,DRILLED WELL,,I,02/01/1989,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110019,2,DRILLED WELL #1,,I,02/01/1989,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110020,10217,DISTRIBUTION SYSTEM,,I,08/01/1998,DS,Y,N,,P,,,,,,,08/19/2000
2025Q1,GA0110020,4130,WELL #1,,I,08/01/1998,WL,Y,Y,GW,P,,,,,N,,07/04/2001
2025Q1,GA0110021,101,DEEP WELLS,,I,11/01/1995,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110022,1,DEEP WELLS,,I,10/01/1991,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110023,1,DEEP WELLS,,I,08/01/1991,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0110024,10221,DISTRIBUTION SYSTEM,,I,10/01/1999,DS,Y,N,,P,,,,,,,01/19/2000
2025Q1,GA0110024,4134,WELL #1,,I,10/01/1999,WL,Y,Y,GW,P,,,,,N,,05/23/2002
2025Q1,GA0110026,10223,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110026,10224,MOUNTAIN CREEK RESERVOIR,101,A,,IN,Y,Y,SW,P,,,,FIL,,,03/20/2025
2025Q1,GA0110026,17342,FRANKLIN COUNTY WATER SYSTEM(#1190051),102,A,,CC,Y,Y,SW,P,F,GA1190051,FRANKLIN COUNTY WATER SYSTEM,FIL,N,,03/20/2025
2025Q1,GA0110026,23176,CITY OF TOCCOA,104,A,,CC,Y,Y,SW,P,F,GA2570001,TOCCOA,FIL,N,03/09/2017,03/20/2025
2025Q1,GA0110026,34,546 WHIPPERVILL WAY- WATER PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110028,16523,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110028,16524,BANKS CO STRUCTURE #11,101,A,,CC,Y,Y,SW,P,F,GA0110026,BANKS CO - MOUNTAIN CREEK,FIL,N,,03/20/2025
2025Q1,GA0110029,16515,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0110029,16525,DUE E OF MCOY BRIDGE RD-BK CTY,101,A,,CC,Y,Y,SW,P,F,GA0110026,BANKS CO - MOUNTAIN CREEK,FIL,N,,03/20/2025
2025Q1,GA0110030,24175,BANKS CO- MTN CREEK PURCHASE,101,A,,CC,Y,Y,SW,P,F,GA0110026,BANKS CO - MOUNTAIN CREEK,FIL,N,12/21/2023,03/20/2025
2025Q1,GA0110030,24176,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,12/21/2023,03/20/2025
2025Q1,GA0130000,10227,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130000,10228,GWINNETT CO. PURCHASE - COUNTY LINE RD,103,A,,CC,Y,Y,SW,E,F,GA1350004,GWINNETT CO. DEPT. OF WATER RESOURCES,FIL,N,,03/20/2025
2025Q1,GA0130000,10229,WINDER WATER SYSTEM,104,I,04/16/2003,CC,Y,Y,SW,E,F,GA0130002,WINDER,FIL,N,11/15/2005,03/20/2025
2025Q1,GA0130000,17029,BARROW CO TRANS PURSHASE MT MORIAH,105,I,08/22/2023,CC,Y,Y,SW,P,F,GA0130034,BARROW COUNTY BOC TRANSMISSION MAINS,FIL,N,,03/20/2025
2025Q1,GA0130000,2534,6TH ST WELL PLANT,202,I,04/12/2002,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0130000,36,WELL #1 PLANT,201,I,10/13/1999,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA0130001,10230,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130001,10231,WINDER WATER SYSTEM,103,A,,CC,Y,Y,SW,E,F,GA0130002,WINDER,FIL,N,,03/20/2025
2025Q1,GA0130001,10232,BARBER CREEK,104,I,02/15/2023,IN,Y,Y,SW,P,,,,FIL,,,03/20/2025
2025Q1,GA0130001,10233,OAK ST SPRING #1,101,A,,SP,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0130001,10234,OAK ST SPRING #2,102,A,,SP,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0130001,16296,OAK ST SPRINGS PLANT COMMON HEADER,201CH,A,,CH,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130001,24283,BARROW COUNTY-PURCHASE,105,A,,CC,Y,Y,SW,P,F,GA0130031,BARROW COUNTY WATER SYSTEM,FIL,N,02/11/2025,03/20/2025
2025Q1,GA0130001,3599,BARBER CREEK WATER PLANT,204,I,02/15/2023,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130001,37,OAK ST SPRING TREATMENT PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130002,10235,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130002,10236,MULBERRY RIVER,101,A,,IN,Y,Y,SW,P,,,,FIL,,,03/20/2025
2025Q1,GA0130002,15418,BARROW COUNTY WATER SYSTEM,104,A,,CC,Y,Y,GU,E,F,GA0130031,BARROW COUNTY WATER SYSTEM,FIL,N,,03/20/2025
2025Q1,GA0130002,15419,WALTON COUNTY WATER SYSTEM,105,A,,CC,Y,Y,SW,E,F,GA2970008,WALTON CO. WATER & SEWER AUTH.,FIL,N,,03/20/2025
2025Q1,GA0130002,38,HWY 53 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130003,1,DRILLED 6 INCH,,I,01/01/1980,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0130003,1T,DRILLED 6 INCH,,I,01/01/1980,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0130005,101,DRILLED WELL #1,,I,12/01/1994,WL,Y,Y,GW,P,,,,,Y,,02/06/1996
2025Q1,GA0130005,101T,DRILLED WELL #1,,I,12/01/1994,TP,Y,N,GW,P,,,,,,,02/06/1996
2025Q1,GA0130006,101,DRILLED WELL #1,,I,10/01/1995,WL,Y,Y,GW,P,,,,,Y,,08/29/1995
2025Q1,GA0130006,101T,DRILLED WELL #1,,I,10/01/1995,TP,Y,N,GW,P,,,,,,,08/29/1995
2025Q1,GA0130007,10241,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/26/2011
2025Q1,GA0130007,18832,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,11/21/2018
2025Q1,GA0130007,41,121 GREENTREE DRIVE PLANT,201,I,02/22/2017,TP,Y,N,,,,,,,,,11/21/2018
2025Q1,GA0130007,4141,121 GREEN TREE DR WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,05/26/2011
2025Q1,GA0130008,10242,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130008,18833,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0130008,23032,CITY OF WINDER - PURCHASE # 102,102,A,,CC,Y,Y,SW,E,F,GA0130002,WINDER,,N,05/13/2016,03/20/2025
2025Q1,GA0130008,4143,1210 BENT CREEK COURT WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0130008,42,1210 BENT CK CT WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130011,10243,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130011,18834,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0130011,4144,316 CARTER RD- LOT # 48 - WELL # 101,101,I,09/16/2024,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0130011,43,316 CARTER ROAD - LOT 48 - PLANT # 201,201,I,09/16/2024,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130012,1,06DW00000000030,,I,01/01/1982,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA0130012,1T,06DW00000000030,,I,01/01/1982,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA0130014,1,BORED 24 INCH,,I,01/01/1982,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0130030,1,1WELL,,I,01/01/1985,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA0130031,10245,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130031,10246,GWINNETT COUNTY WATER SYSTEM,101,A,,CC,Y,Y,SW,P,F,GA1350004,GWINNETT CO. DEPT. OF WATER RESOURCES,FIL,N,,03/20/2025
2025Q1,GA0130031,15970,STATHAM WATER SYSTEM,102,A,,CC,Y,Y,SW,P,F,GA0130001,STATHAM,FIL,N,,03/20/2025
2025Q1,GA0130031,15971,WINDER WATER SYSTEM,103,A,,CC,Y,Y,SW,E,F,GA0130002,WINDER,FIL,N,,03/20/2025
2025Q1,GA0130031,16444,BARROW COUNTY BOC WATER SYSTEM,104,I,07/14/2023,CC,Y,Y,GU,P,F,GA0130034,BARROW COUNTY BOC TRANSMISSION MAINS,FIL,N,,03/20/2025
2025Q1,GA0130031,18835,IDSE DISTRIBUTION SYSTEM,9015,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0130031,24121,UPPER OCONEE BAIN WA PURCHASE,105,A,,CC,Y,Y,GW,P,Y,GA1570121,UPPER OCONEE BASIN WATER AUTH.,,N,08/10/2023,03/20/2025
2025Q1,GA0130032,10247,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130032,15233,ACROSS 33 OAK HILLS DR WELL #2,102,I,01/12/2010,WL,Y,Y,GW,E,,,,,N,,03/20/2025
2025Q1,GA0130032,15234,NEXT TO 45 OAK HILLS DR - PLANT #1,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130032,18836,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0130032,4150,NEAR 45 OAK HILL RD WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0130033,10248,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130033,15235,761 RIVER LANE/BACKUP - WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0130033,15236,761 RIVERVIEW LAND WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130033,18837,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0130033,4151,RIVER BLUFF DR WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0130033,44,RIVER BLUFF DR WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0130034,15763,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,06/27/2023
2025Q1,GA0130034,15764,UPPER OCONEE WATER BASIN FREEMAN BROCK,101,A,,CC,Y,Y,SW,P,F,GA1570121,UPPER OCONEE BASIN WATER AUTH.,FIL,N,,06/27/2023
2025Q1,GA0130034,18838,IDSE DISTRIBUTION SYSTEM,9015,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,06/27/2023
2025Q1,GA0150000,10249,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0150000,18839,IDSE DISTRIBUTION SYSTEM,9044,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0150000,4152,LEWIS SPRING,101,A,,WL,Y,Y,GU,P,,,,FIL,,,03/20/2025
2025Q1,GA0150000,45,LEWIS SPRING PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0150001,10250,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0150001,10251,CARTERSVILLE WATER SYSTEM,102,A,,CC,Y,Y,SW,P,F,GA0150002,CARTERSVILLE,FIL,N,,03/20/2025
2025Q1,GA0150001,10252,CHEROKEE COUNTY WATER SYSTEM,103,A,,CC,Y,Y,SW,P,F,GA0570002,CHEROKEE COUNTY,FIL,N,,03/20/2025
2025Q1,GA0150001,10253,EMERSON WATER SYSTEM,104,I,08/26/2014,CC,Y,Y,SW,E,F,GA0150025,EMERSON,FIL,N,,03/20/2025
2025Q1,GA0150001,10254,BOLIVAR SPRING,101,A,,SP,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA0150001,16410,ADAIRSVILLE WATER SYSTEM,105,A,,CC,Y,Y,GU,P,F,GA0150000,ADAIRSVILLE,FIL,N,,03/20/2025
2025Q1,GA0150001,16411,COBB COUNTY WATER SYSTEM,106,A,,CC,Y,Y,SW,P,F,GA0670003,COBB COUNTY,FIL,N,,03/20/2025
2025Q1,GA0150001,16412,POLK COUNTY WATER SYSTEM,107,A,,CC,Y,Y,SW,P,F,GA2330001,POLK COUNTY WATER AUTHORITY,FIL,N,,03/20/2025
2025Q1,GA0150001,18840,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0150001,46,BOLIVAR SPRING PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0150002,10255,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA0150002,10256,LAKE ALLATOONA,101,A,,IN,Y,Y,SW,P,,,,FIL,Y,,03/20/2025
2025Q1,GA0150002,10257,ETOWAH RIVER,102,I,10/13/1999,IN,Y,Y,SW,O,,,,FIL,Y,11/15/2005,03/20/2025
2025Q1,GA0090042,23343,BALDWIN COUNTY PURCHASE WATER,103,A,,CC,Y,Y,SW,E,F,GA0090000,BALDWIN COUNTY,,N,09/06/2017,03/20/2025
2025Q1,GA0090046,23981,BALDWIN COUNTY PURCHASE WATER # 102,102,A,,CC,Y,Y,SW,P,F,GA0090000,BALDWIN COUNTY,FIL,N,05/25/2022,03/20/2025
2025Q1,GA0110000,18825,IDSE DISTRIBUTION SYSTEM,9019,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0110001,18826,IDSE DISTRIBUTION SYSTEM,9019,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0110026,18827,IDSE DISTRIBUTION SYSTEM,9019,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0130000,18829,IDSE DISTRIBUTION SYSTEM,9015,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA0110001,23669,BANKS COUNTY 2ND PURCHASE MANGUM BR. RD.,109,I,08/25/2021,CC,Y,Y,SW,P,F,GA0110026,BANKS CO - MOUNTAIN CREEK,FIL,N,12/11/2019,03/20/2025
2025Q1,GA0130000,23674,GWINNETT CO. 2ND PURCHASE - HARMONY RD,106,A,,CC,Y,Y,SW,E,F,GA1350004,GWINNETT CO. DEPT. OF WATER RESOURCES,,N,12/11/2019,03/20/2025
2025Q1,GA0130000,23675,BARROW CO PURCHASE CARL BETH,107,A,,CC,Y,Y,SW,E,F,GA0130031,BARROW COUNTY WATER SYSTEM,FIL,N,12/11/2019,03/20/2025
2025Q1,GA0130034,23676,UPPER OCONEE BASIN PURCHASE JORDAN COFER,102,A,,CC,Y,Y,SW,P,F,GA1570121,UPPER OCONEE BASIN WATER AUTH.,FIL,N,12/11/2019,06/27/2023
2025Q1,GA0110026,22966,CITY OF ALTO,103,A,,CC,Y,Y,GW,E,Y,GA1370000,ALTO,,N,11/18/2015,03/20/2025
2025Q1,GA0110029,18828,IDSE DISTRIBUTION SYSTEM,9019,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
